Date,Price,Open,High,Low,Change %
"Mar 20, 1990",12.5015,12.4972,12.5015,12.4972,-0.94%
"Mar 21, 1990",12.4617,12.457,12.4617,12.457,-0.32%
"Mar 22, 1990",12.5313,12.5266,12.5313,12.5266,0.56%
"Mar 23, 1990",12.5091,12.5044,12.5091,12.5044,-0.18%
"Mar 26, 1990",12.6439,12.6391,12.6439,12.6391,1.08%
"Mar 27, 1990",12.6966,12.693,12.6966,12.693,0.42%
"Mar 28, 1990",12.7158,12.7111,12.7158,12.7111,0.15%
"Mar 29, 1990",12.8407,12.8351,12.8407,12.8351,0.98%
"Mar 30, 1990",12.8445,12.8378,12.8445,12.8378,0.03%
"Apr 02, 1990",12.7483,12.7436,12.7483,12.7436,-0.75%
"Apr 03, 1990",12.7573,12.7529,12.7573,12.7529,0.07%
"Apr 04, 1990",12.7905,12.7874,12.7905,12.7874,0.26%
"Apr 05, 1990",12.8217,12.817,12.8217,12.817,0.24%
"Apr 06, 1990",12.7929,12.7873,12.7929,12.7873,-0.22%
"Apr 09, 1990",12.7431,12.7388,12.7431,12.7388,-0.39%
"Apr 10, 1990",12.8351,12.8316,12.8351,12.8316,0.72%
"Apr 11, 1990",12.8116,12.808,12.8116,12.808,-0.18%
"Apr 12, 1990",12.7946,12.7903,12.7946,12.7903,-0.13%
"Apr 13, 1990",12.7712,12.7669,12.7712,12.7669,-0.18%
"Apr 16, 1990",12.7089,12.7046,12.7089,12.7046,-0.49%
"Apr 17, 1990",12.7557,12.751,12.7557,12.751,0.37%
"Apr 18, 1990",12.7706,12.7661,12.7706,12.7661,0.12%
"Apr 19, 1990",12.8132,12.8085,12.8132,12.8085,0.33%
"Apr 20, 1990",12.7658,12.761,12.7658,12.761,-0.37%
"Apr 23, 1990",12.7314,12.7267,12.7314,12.7267,-0.27%
"Apr 24, 1990",12.7303,12.7256,12.7303,12.7256,-0.01%
"Apr 25, 1990",12.771,12.7663,12.771,12.7663,0.32%
"Apr 26, 1990",12.7258,12.7211,12.7258,12.7211,-0.35%
"Apr 27, 1990",12.719,12.7143,12.719,12.7143,-0.05%
"Apr 30, 1990",12.7844,12.7797,12.7844,12.7797,0.51%
"May 01, 1990",12.8107,12.806,12.8107,12.806,0.21%
"May 02, 1990",12.7894,12.7849,12.7894,12.7849,-0.17%
"May 03, 1990",12.7664,12.7617,12.7664,12.7617,-0.18%
"May 04, 1990",12.9573,12.9525,12.9573,12.9525,1.50%
"May 07, 1990",12.9957,12.9909,12.9957,12.9909,0.30%
"May 08, 1990",13.0174,13.0118,13.0174,13.0118,0.17%
"May 09, 1990",13.06,13.0544,13.06,13.0544,0.33%
"May 10, 1990",13.0833,13.0777,13.0833,13.0777,0.18%
"May 11, 1990",13.0774,13.0727,13.0774,13.0727,-0.05%
"May 14, 1990",13.1025,13.0989,13.1025,13.0989,0.19%
"May 15, 1990",13.0404,13.0357,13.0404,13.0357,-0.47%
"May 16, 1990",13.064,13.0593,13.064,13.0593,0.18%
"May 17, 1990",13.1921,13.1873,13.1921,13.1873,0.98%
"May 18, 1990",13.1601,13.1553,13.1601,13.1553,-0.24%
"May 21, 1990",13.1233,13.1198,13.1233,13.1198,-0.28%
"May 22, 1990",13.1591,13.1543,13.1591,13.1543,0.27%
"May 23, 1990",13.1582,13.1547,13.1582,13.1547,-0.01%
"May 24, 1990",13.1194,13.115,13.1194,13.115,-0.29%
"May 25, 1990",13.158,13.1533,13.158,13.1533,0.29%
"May 28, 1990",13.1891,13.1844,13.1891,13.1844,0.24%
"May 29, 1990",13.1936,13.1888,13.1936,13.1888,0.03%
"May 30, 1990",13.1734,13.1698,13.1734,13.1698,-0.15%
"May 31, 1990",13.0586,13.055,13.0586,13.055,-0.87%
"Jun 01, 1990",13.0832,13.0777,13.1765,13.0492,0.19%
"Jun 04, 1990",13.081,13.0763,13.0888,12.9834,-0.02%
"Jun 05, 1990",13.1277,13.123,13.141,13.038,0.36%
"Jun 06, 1990",13.1303,13.1256,13.1566,13.0974,0.02%
"Jun 07, 1990",13.1332,13.1284,13.1484,13.1046,0.02%
"Jun 08, 1990",13.1085,13.1037,13.1468,13.0549,-0.19%
"Jun 11, 1990",13.1201,13.1154,13.1385,13.0629,0.09%
"Jun 12, 1990",13.2556,13.2509,13.2779,13.124,1.03%
"Jun 13, 1990",13.3155,13.3108,13.3303,13.2436,0.45%
"Jun 14, 1990",13.295,13.2903,13.3551,13.2689,-0.15%
"Jun 15, 1990",13.3094,13.3046,13.3351,13.2392,0.11%
"Jun 18, 1990",13.3505,13.3457,13.3544,13.2794,0.31%
"Jun 19, 1990",13.4097,13.405,13.4348,13.304,0.44%
"Jun 20, 1990",13.4136,13.4088,13.433,13.3826,0.03%
"Jun 21, 1990",13.396,13.3913,13.4555,13.3913,-0.13%
"Jun 22, 1990",13.4931,13.4884,13.5125,13.3546,0.72%
"Jun 25, 1990",13.4792,13.4744,13.4953,13.3984,-0.10%
"Jun 26, 1990",13.5624,13.5576,13.5778,13.4431,0.62%
"Jun 27, 1990",13.5676,13.5628,13.607,13.5367,0.04%
"Jun 28, 1990",13.5395,13.5347,13.5909,13.5042,-0.21%
"Jun 29, 1990",13.6195,13.6147,13.6195,13.5148,0.59%
"Jul 02, 1990",13.8371,13.8327,13.8449,13.5644,1.60%
"Jul 03, 1990",13.8331,13.8288,13.8682,13.7449,-0.03%
"Jul 04, 1990",13.8864,13.8828,13.9531,13.8375,0.39%
"Jul 05, 1990",13.8666,13.8619,13.9424,13.8223,-0.14%
"Jul 06, 1990",13.899,13.8942,13.9457,13.8295,0.23%
"Jul 09, 1990",14.0623,14.0575,14.0965,13.9106,1.17%
"Jul 10, 1990",14.1679,14.1631,14.212,14.0368,0.75%
"Jul 11, 1990",13.9857,13.9809,14.181,13.9522,-1.29%
"Jul 12, 1990",14.0911,14.0864,14.1376,13.8004,0.75%
"Jul 13, 1990",13.9838,13.979,14.1121,13.9716,-0.76%
"Jul 16, 1990",14.01,14.006,14.0372,13.8572,0.19%
"Jul 17, 1990",14.1115,14.1067,14.1231,13.9552,0.72%
"Jul 18, 1990",14.1097,14.1049,14.2269,14.0359,-0.01%
"Jul 19, 1990",14.0971,14.0923,14.1624,14.0514,-0.09%
"Jul 20, 1990",14.1234,14.1186,14.1853,14.0734,0.19%
"Jul 23, 1990",14.1688,14.1645,14.196,14.0971,0.32%
"Jul 24, 1990",14.0761,14.0713,14.1872,14.0693,-0.65%
"Jul 25, 1990",14.0575,14.0527,14.0862,13.9862,-0.13%
"Jul 26, 1990",14.0871,14.0823,14.0949,14.0146,0.21%
"Jul 27, 1990",14.2682,14.2634,14.2876,14.0374,1.29%
"Jul 30, 1990",14.2955,14.2931,14.3553,14.244,0.19%
"Jul 31, 1990",14.4729,14.4681,14.4853,14.3095,1.24%
"Aug 01, 1990",14.4139,14.4091,14.4691,14.3624,-0.41%
"Aug 02, 1990",14.4031,14.3985,14.4406,14.2132,-0.07%
"Aug 03, 1990",14.4331,14.4283,14.4844,14.3205,0.21%
"Aug 06, 1990",14.5633,14.5588,14.6159,14.4098,0.90%
"Aug 07, 1990",14.5491,14.5442,14.6404,14.5403,-0.10%
"Aug 08, 1990",14.5412,14.5364,14.6155,14.4683,-0.05%
"Aug 09, 1990",14.5267,14.5239,14.5812,14.5171,-0.10%
"Aug 10, 1990",14.5636,14.5588,14.5714,14.5015,0.25%
"Aug 13, 1990",14.6512,14.6424,14.6862,14.5591,0.60%
"Aug 14, 1990",14.7478,14.743,14.7673,14.6327,0.66%
"Aug 15, 1990",14.768,14.7632,14.8377,14.7294,0.14%
"Aug 16, 1990",14.8372,14.8323,14.8601,14.7097,0.47%
"Aug 17, 1990",14.9387,14.9339,14.9622,14.8066,0.68%
"Aug 20, 1990",14.8649,14.8601,14.9494,14.8601,-0.49%
"Aug 21, 1990",14.8666,14.8618,14.9705,14.7949,0.01%
"Aug 22, 1990",14.9697,14.9648,15.027,14.852,0.69%
"Aug 23, 1990",15.1467,15.1418,15.2401,14.9457,1.18%
"Aug 24, 1990",15.1117,15.1068,15.2469,15.0582,-0.23%
"Aug 27, 1990",15.1488,15.1451,15.1989,15.0689,0.25%
"Aug 28, 1990",15.0995,15.0946,15.1879,15.0709,-0.33%
"Aug 29, 1990",15.1078,15.1029,15.1784,15.1016,0.05%
"Aug 30, 1990",14.9216,14.9203,15.1277,14.8409,-1.23%
"Aug 31, 1990",14.6761,14.6712,14.9238,14.6469,-1.65%
"Sep 03, 1990",14.5389,14.5263,14.8187,14.4904,-0.93%
"Sep 04, 1990",14.5962,14.5914,14.6418,14.5398,0.39%
"Sep 05, 1990",14.7951,14.7903,14.8147,14.5991,1.36%
"Sep 06, 1990",14.8408,14.836,14.9067,14.7723,0.31%
"Sep 07, 1990",14.6927,14.6879,14.72,14.6879,-1.00%
"Sep 10, 1990",14.4325,14.4277,14.7321,14.364,-1.77%
"Sep 11, 1990",14.4328,14.428,14.4328,14.3171,0.00%
"Sep 12, 1990",14.4386,14.4338,14.5256,14.3171,0.04%
"Sep 13, 1990",14.4727,14.4679,14.6397,14.391,0.24%
"Sep 14, 1990",14.7189,14.7141,14.7889,14.4738,1.70%
"Sep 17, 1990",14.8468,14.842,14.8666,14.7399,0.87%
"Sep 18, 1990",14.8347,14.8304,14.9341,14.7818,-0.08%
"Sep 19, 1990",14.6243,14.6195,14.8823,14.6021,-1.42%
"Sep 20, 1990",14.5542,14.5499,14.8628,14.4709,-0.48%
"Sep 21, 1990",14.3135,14.3094,14.5785,14.2673,-1.65%
"Sep 24, 1990",14.6071,14.5984,14.6382,14.3135,2.05%
"Sep 25, 1990",14.487,14.4822,14.7178,14.4567,-0.82%
"Sep 26, 1990",14.5267,14.52,14.6765,14.4181,0.27%
"Sep 27, 1990",14.5646,14.5598,14.5882,14.4646,0.26%
"Sep 28, 1990",14.5722,14.5674,14.5801,14.4917,0.05%
"Oct 01, 1990",14.6145,14.6096,14.7599,14.5572,0.29%
"Oct 02, 1990",14.6941,14.6897,14.6963,14.5922,0.54%
"Oct 03, 1990",14.7498,14.745,14.7663,14.6586,0.38%
"Oct 04, 1990",14.8535,14.8494,14.8613,14.7033,0.70%
"Oct 05, 1990",15.1717,15.1591,15.2259,14.7722,2.14%
"Oct 08, 1990",15.3262,15.3213,15.4182,15.2308,1.02%
"Oct 09, 1990",15.2933,15.2889,15.3961,15.2395,-0.21%
"Oct 10, 1990",15.247,15.2422,15.3148,15.1591,-0.30%
"Oct 11, 1990",15.342,15.3378,15.3536,15.1959,0.62%
"Oct 12, 1990",15.2585,15.2537,15.3364,15.2518,-0.54%
"Oct 15, 1990",15.1272,15.1223,15.2831,15.0971,-0.86%
"Oct 16, 1990",15.2631,15.2583,15.2748,15.0272,0.90%
"Oct 17, 1990",15.2507,15.2463,15.3634,15.2201,-0.08%
"Oct 18, 1990",15.3213,15.3164,15.333,15.1749,0.46%
"Oct 19, 1990",15.2459,15.241,15.3369,15.1827,-0.49%
"Oct 22, 1990",15.1331,15.1282,15.2497,15.113,-0.74%
"Oct 23, 1990",15.1253,15.1204,15.2173,15.0756,-0.05%
"Oct 24, 1990",15.2284,15.2216,15.2868,15.1107,0.68%
"Oct 25, 1990",15.1898,15.1862,15.2768,15.1856,-0.25%
"Oct 26, 1990",15.2411,15.2362,15.2687,15.1545,0.34%
"Oct 29, 1990",15.1847,15.1798,15.2719,15.1662,-0.37%
"Oct 30, 1990",15.2408,15.2359,15.2508,15.1099,0.37%
"Oct 31, 1990",15.1486,15.1437,15.2392,15.1371,-0.60%
"Nov 01, 1990",15.1675,15.1626,15.248,15.0211,0.12%
"Nov 02, 1990",15.2749,15.27,15.2866,15.1917,0.71%
"Nov 05, 1990",15.3945,15.3899,15.4164,15.2348,0.78%
"Nov 06, 1990",15.3143,15.3094,15.4234,15.3094,-0.52%
"Nov 07, 1990",15.3523,15.3474,15.4318,15.3152,0.25%
"Nov 08, 1990",15.3211,15.3162,15.3796,15.2607,-0.20%
"Nov 09, 1990",15.3309,15.326,15.3572,15.2587,0.06%
"Nov 12, 1990",15.3436,15.3387,15.3885,15.3071,0.08%
"Nov 13, 1990",15.2899,15.285,15.3768,15.283,-0.35%
"Nov 14, 1990",15.2811,15.2762,15.3127,15.2115,-0.06%
"Nov 15, 1990",15.2519,15.247,15.3035,15.247,-0.19%
"Nov 16, 1990",15.3216,15.3167,15.3458,15.2363,0.46%
"Nov 19, 1990",15.3847,15.3798,15.4124,15.3306,0.41%
"Nov 20, 1990",15.3077,15.3028,15.3964,15.2791,-0.50%
"Nov 21, 1990",15.3375,15.3326,15.3519,15.283,0.19%
"Nov 22, 1990",15.3413,15.3365,15.427,15.3077,0.02%
"Nov 23, 1990",15.338,15.3332,15.3649,15.3281,-0.02%
"Nov 26, 1990",15.3399,15.335,15.3654,15.298,0.01%
"Nov 27, 1990",15.4408,15.4359,15.4486,15.3273,0.66%
"Nov 28, 1990",15.3552,15.3503,15.4837,15.3413,-0.55%
"Nov 29, 1990",15.1516,15.1467,15.3653,15.0946,-1.33%
"Nov 30, 1990",15.1603,15.1554,15.1837,15.0471,0.06%
"Dec 03, 1990",14.973,14.9681,15.2343,14.9481,-1.24%
"Dec 04, 1990",15.0676,15.0627,15.0907,14.9329,0.63%
"Dec 05, 1990",15.0359,15.0311,15.1383,14.9932,-0.21%
"Dec 06, 1990",15.1366,15.1329,15.1708,14.9932,0.67%
"Dec 07, 1990",15.2361,15.2315,15.2555,15.128,0.66%
"Dec 10, 1990",15.1641,15.1593,15.3101,15.1564,-0.47%
"Dec 11, 1990",15.1132,15.1086,15.2111,15.0983,-0.34%
"Dec 12, 1990",15.2139,15.209,15.2256,15.1242,0.67%
"Dec 13, 1990",15.1782,15.1733,15.2383,15.1612,-0.23%
"Dec 14, 1990",15.1149,15.11,15.2052,15.0768,-0.42%
"Dec 17, 1990",15.0666,15.0617,15.1355,15.0372,-0.32%
"Dec 18, 1990",15.1567,15.1519,15.1607,15.0471,0.60%
"Dec 19, 1990",15.0608,15.055,15.1719,15.053,-0.63%
"Dec 20, 1990",14.7769,14.7732,15.0877,14.7712,-1.89%
"Dec 21, 1990",14.7193,14.7135,14.8759,14.6743,-0.39%
"Dec 24, 1990",14.5758,14.571,14.7309,14.5573,-0.97%
"Dec 25, 1990",14.6227,14.61,14.6227,14.5924,0.32%
"Dec 26, 1990",14.691,14.6842,14.7378,14.6275,0.47%
"Dec 27, 1990",14.7447,14.7399,14.7637,14.6344,0.37%
"Dec 28, 1990",15.0335,15.0287,15.0569,14.7341,1.96%
"Dec 31, 1990",15.0781,15.0659,15.0976,14.9341,0.30%
"Jan 02, 1991",15.1564,15.1515,15.1705,15.0267,0.52%
"Jan 03, 1991",15.1681,15.1632,15.1993,15.1243,0.08%
"Jan 04, 1991",15.0841,15.0792,15.2151,15.0617,-0.55%
"Jan 07, 1991",14.8422,14.8374,15.1144,14.7444,-1.60%
"Jan 08, 1991",14.7994,14.7945,14.8862,14.7808,-0.29%
"Jan 09, 1991",14.8132,14.8026,15.0573,14.7512,0.09%
"Jan 10, 1991",14.9223,14.9175,14.9925,14.8144,0.74%
"Jan 11, 1991",14.8784,14.8743,14.9528,14.8317,-0.29%
"Jan 14, 1991",14.8556,14.8507,14.9073,14.7039,-0.15%
"Jan 15, 1991",14.8863,14.8814,14.9019,14.8121,0.21%
"Jan 16, 1991",14.8513,14.8464,14.8941,14.8014,-0.24%
"Jan 17, 1991",15.0739,15.0691,15.0949,14.8156,1.50%
"Jan 18, 1991",15.2041,15.1993,15.2549,14.9718,0.86%
"Jan 21, 1991",15.2388,15.234,15.2934,15.0823,0.23%
"Jan 22, 1991",15.1545,15.1496,15.2785,15.1398,-0.55%
"Jan 23, 1991",15.2716,15.2667,15.2738,15.1073,0.77%
"Jan 24, 1991",15.2461,15.2412,15.3346,15.2314,-0.17%
"Jan 25, 1991",15.249,15.2441,15.3308,15.2149,0.02%
"Jan 28, 1991",15.3162,15.3113,15.3353,15.2392,0.44%
"Jan 29, 1991",15.2589,15.2552,15.3949,15.2435,-0.37%
"Jan 30, 1991",15.2977,15.2928,15.318,15.1915,0.25%
"Jan 31, 1991",15.322,15.3171,15.3376,15.2534,0.16%
"Feb 01, 1991",15.3971,15.3912,15.4326,15.2928,0.49%
"Feb 04, 1991",15.4421,15.4372,15.4788,15.363,0.29%
"Feb 05, 1991",15.5259,15.521,15.5376,15.4264,0.54%
"Feb 06, 1991",15.6318,15.6269,15.639,15.5082,0.68%
"Feb 07, 1991",15.5239,15.519,15.6276,15.5187,-0.69%
"Feb 08, 1991",15.5033,15.4984,15.5325,15.4615,-0.13%
"Feb 11, 1991",15.568,15.5626,15.5953,15.4965,0.42%
"Feb 12, 1991",15.5067,15.5018,15.5845,15.4817,-0.39%
"Feb 13, 1991",15.4553,15.45,15.561,15.4257,-0.33%
"Feb 14, 1991",15.4272,15.4223,15.4706,15.397,-0.18%
"Feb 15, 1991",15.3298,15.3249,15.4549,15.323,-0.63%
"Feb 18, 1991",15.2933,15.2879,15.3737,15.2674,-0.24%
"Feb 19, 1991",15.1967,15.1938,15.3126,15.1817,-0.63%
"Feb 20, 1991",15.1942,15.1893,15.2568,15.1539,-0.02%
"Feb 21, 1991",15.2466,15.2437,15.2879,15.156,0.34%
"Feb 22, 1991",15.1467,15.1418,15.3151,15.1165,-0.66%
"Feb 25, 1991",15.0102,15.0054,15.1467,14.9801,-0.90%
"Feb 26, 1991",14.9615,14.9567,15.1149,14.9097,-0.32%
"Feb 27, 1991",14.9475,14.9427,14.9973,14.8924,-0.09%
"Feb 28, 1991",14.8973,14.8925,15.0069,14.8695,-0.34%
"Mar 01, 1991",14.7765,14.7716,14.9246,14.7716,-0.81%
"Mar 04, 1991",14.8055,14.8006,14.8156,14.7322,0.20%
"Mar 05, 1991",14.7405,14.7357,14.9013,14.7337,-0.44%
"Mar 06, 1991",14.7706,14.7658,14.7755,14.6479,0.20%
"Mar 07, 1991",14.7243,14.7195,14.7893,14.6956,-0.31%
"Mar 08, 1991",14.5329,14.5286,14.7346,14.5286,-1.30%
"Mar 11, 1991",14.4207,14.4159,14.533,14.382,-0.77%
"Mar 12, 1991",14.5178,14.513,14.5595,14.4256,0.67%
"Mar 13, 1991",14.5072,14.5024,14.5679,14.4395,-0.07%
"Mar 14, 1991",14.4317,14.4269,14.5369,14.4093,-0.52%
"Mar 15, 1991",14.1901,14.1853,14.4378,14.1365,-1.67%
"Mar 18, 1991",13.9741,13.9693,14.2602,13.9165,-1.52%
"Mar 19, 1991",13.8635,13.8587,14.0708,13.6074,-0.79%
"Mar 20, 1991",13.9032,13.8995,13.9098,13.7071,0.29%
"Mar 21, 1991",14.0073,14.0025,14.0602,13.8819,0.75%
"Mar 22, 1991",13.881,13.8762,14.0804,13.8633,-0.90%
"Mar 25, 1991",13.6147,13.6099,13.8762,13.6023,-1.92%
"Mar 26, 1991",13.7038,13.6991,13.7038,13.5594,0.65%
"Mar 27, 1991",13.5841,13.5793,13.7855,13.4997,-0.87%
"Mar 28, 1991",13.5663,13.5616,13.5957,13.4931,-0.13%
"Mar 29, 1991",13.6189,13.6122,13.6502,13.5633,0.39%
"Apr 01, 1991",13.7807,13.772,13.808,13.6101,1.19%
"Apr 02, 1991",13.8573,13.8529,13.9079,13.6263,0.56%
"Apr 03, 1991",13.8145,13.8097,13.9369,13.7568,-0.31%
"Apr 04, 1991",13.9138,13.909,13.976,13.7413,0.72%
"Apr 05, 1991",13.782,13.7812,14.0357,13.7812,-0.95%
"Apr 08, 1991",13.7637,13.7589,13.7637,13.6963,-0.13%
"Apr 09, 1991",13.9811,13.9766,13.9912,13.7405,1.58%
"Apr 10, 1991",13.8255,13.8207,14.0205,13.7858,-1.11%
"Apr 11, 1991",13.9507,13.9459,13.9994,13.7979,0.91%
"Apr 12, 1991",13.8551,13.8503,13.9953,13.7959,-0.69%
"Apr 15, 1991",13.9684,13.9636,14.0088,13.8894,0.82%
"Apr 16, 1991",13.9384,13.9336,13.9993,13.8965,-0.21%
"Apr 17, 1991",13.9136,13.909,13.9759,13.883,-0.18%
"Apr 18, 1991",13.6413,13.6346,13.9235,13.6346,-1.96%
"Apr 19, 1991",13.4226,13.4163,13.6888,13.3962,-1.60%
"Apr 22, 1991",13.2174,13.2139,13.388,13.1727,-1.53%
"Apr 23, 1991",13.3445,13.3397,13.3802,13.1758,0.96%
"Apr 24, 1991",13.247,13.2425,13.3907,13.1541,-0.73%
"Apr 25, 1991",13.1924,13.1876,13.2433,13.0957,-0.41%
"Apr 26, 1991",13.1822,13.1774,13.2374,13.1246,-0.08%
"Apr 29, 1991",13.2344,13.2297,13.2444,12.9851,0.40%
"Apr 30, 1991",13.513,13.5044,13.5169,13.1947,2.11%
"May 01, 1991",13.4196,13.4148,13.647,13.3892,-0.69%
"May 02, 1991",13.3948,13.3901,13.4675,13.3145,-0.18%
"May 03, 1991",13.1958,13.191,13.4719,13.1639,-1.49%
"May 06, 1991",13.3316,13.3269,13.3744,13.2093,1.03%
"May 07, 1991",13.4577,13.4529,13.4691,13.3161,0.95%
"May 08, 1991",13.3952,13.3904,13.4953,13.3711,-0.46%
"May 09, 1991",13.403,13.3982,13.4108,13.254,0.06%
"May 10, 1991",13.4367,13.432,13.4445,13.3398,0.25%
"May 13, 1991",13.5077,13.503,13.5624,13.4001,0.53%
"May 14, 1991",13.6003,13.596,13.6238,13.4153,0.69%
"May 15, 1991",13.6515,13.6479,13.6866,13.5609,0.38%
"May 16, 1991",13.6197,13.615,13.7073,13.5803,-0.23%
"May 17, 1991",13.3149,13.3102,13.616,13.308,-2.24%
"May 20, 1991",13.3709,13.3661,13.4192,13.1807,0.42%
"May 21, 1991",13.5311,13.5263,13.5645,13.3631,1.20%
"May 22, 1991",13.4512,13.4464,13.5311,13.4207,-0.59%
"May 23, 1991",13.4985,13.4937,13.5382,13.3725,0.35%
"May 24, 1991",13.4749,13.4667,13.5401,13.4326,-0.17%
"May 27, 1991",13.4408,13.4326,13.4868,13.4326,-0.25%
"May 28, 1991",13.5401,13.5353,13.5594,13.3922,0.74%
"May 29, 1991",13.3471,13.3407,13.5434,13.3343,-1.43%
"May 30, 1991",13.2492,13.2436,13.3905,13.2277,-0.73%
"May 31, 1991",13.1335,13.128,13.2801,13.1224,-0.87%
"Jun 03, 1991",13.1438,13.1382,13.1594,13.0483,0.08%
"Jun 04, 1991",13.1593,13.1545,13.2103,13.0892,0.12%
"Jun 05, 1991",13.1143,13.1092,13.1914,13.0491,-0.34%
"Jun 06, 1991",13.0574,13.0527,13.1223,13.0204,-0.43%
"Jun 07, 1991",12.9244,12.9196,13.069,12.886,-1.02%
"Jun 10, 1991",12.913,12.9086,12.9339,12.8748,-0.09%
"Jun 11, 1991",12.8119,12.8064,12.9333,12.7988,-0.78%
"Jun 12, 1991",12.7143,12.7096,12.8405,12.6973,-0.76%
"Jun 13, 1991",12.6301,12.6254,12.7268,12.5808,-0.66%
"Jun 14, 1991",12.6119,12.6072,12.6861,12.5619,-0.14%
"Jun 17, 1991",12.5716,12.5661,12.6305,12.5184,-0.32%
"Jun 18, 1991",12.4226,12.4179,12.5763,12.4087,-1.19%
"Jun 19, 1991",12.6155,12.61,12.6434,12.3838,1.55%
"Jun 20, 1991",12.5925,12.5878,12.712,12.5688,-0.18%
"Jun 21, 1991",12.6467,12.642,12.6779,12.5202,0.43%
"Jun 24, 1991",12.7077,12.703,12.7347,12.4419,0.48%
"Jun 25, 1991",12.6383,12.6328,12.7604,12.5919,-0.55%
"Jun 26, 1991",12.6884,12.6821,12.706,12.5888,0.40%
"Jun 27, 1991",12.6382,12.6327,12.6978,12.605,-0.40%
"Jun 28, 1991",12.5909,12.5854,12.6593,12.5599,-0.37%
"Jul 01, 1991",12.4877,12.4822,12.636,12.4822,-0.82%
"Jul 02, 1991",12.4569,12.4522,12.5573,12.4313,-0.25%
"Jul 03, 1991",12.4725,12.467,12.5515,12.4415,0.13%
"Jul 04, 1991",12.4583,12.4528,12.5107,12.4528,-0.11%
"Jul 05, 1991",12.5468,12.5421,12.5715,12.4234,0.71%
"Jul 08, 1991",12.6837,12.6782,12.6984,12.5577,1.09%
"Jul 09, 1991",12.5802,12.5747,12.6953,12.5747,-0.82%
"Jul 10, 1991",12.5853,12.5798,12.6086,12.5201,0.04%
"Jul 11, 1991",12.4707,12.466,12.6128,12.4513,-0.91%
"Jul 12, 1991",12.8061,12.8014,12.8369,12.4405,2.69%
"Jul 15, 1991",12.8212,12.8157,12.8268,12.748,0.12%
"Jul 16, 1991",12.7456,12.7409,12.8238,12.7409,-0.59%
"Jul 17, 1991",12.8059,12.8008,12.8626,12.7379,0.47%
"Jul 18, 1991",12.9291,12.9244,12.9991,12.8047,0.96%
"Jul 19, 1991",13.1436,13.1388,13.1489,12.9059,1.66%
"Jul 22, 1991",13.003,12.9982,13.1662,12.9982,-1.07%
"Jul 23, 1991",13.0264,13.0217,13.0634,12.9258,0.18%
"Jul 24, 1991",13.1283,13.1181,13.1855,13.0272,0.78%
"Jul 25, 1991",12.973,12.9683,13.1157,12.9336,-1.18%
"Jul 26, 1991",13.0419,13.0372,13.1401,12.9449,0.53%
"Jul 29, 1991",13.0399,13.0352,13.0512,12.9622,-0.02%
"Jul 30, 1991",13.0039,13.0004,13.1034,12.9866,-0.28%
"Jul 31, 1991",13.0747,13.07,13.1058,12.9896,0.54%
"Aug 01, 1991",13.0157,13.0109,13.1044,12.9723,-0.45%
"Aug 02, 1991",13.1172,13.1129,13.1754,12.9099,0.78%
"Aug 05, 1991",13.273,13.2683,13.2968,13.1156,1.19%
"Aug 06, 1991",13.3079,13.3032,13.3499,13.2531,0.26%
"Aug 07, 1991",13.2863,13.2816,13.3135,13.2234,-0.16%
"Aug 08, 1991",13.2281,13.2234,13.3631,13.1879,-0.44%
"Aug 09, 1991",13.1547,13.15,13.2892,13.1323,-0.55%
"Aug 12, 1991",13.1957,13.1901,13.2122,13.1087,0.31%
"Aug 13, 1991",13.1414,13.1367,13.2164,13.1306,-0.41%
"Aug 14, 1991",13.0789,13.0742,13.1581,13.0716,-0.48%
"Aug 15, 1991",12.9717,12.967,13.1962,12.9435,-0.82%
"Aug 16, 1991",12.8756,12.8705,13.0131,12.8652,-0.74%
"Aug 19, 1991",12.6254,12.6207,12.9219,12.5421,-1.94%
"Aug 20, 1991",12.7792,12.7737,12.871,12.6083,1.22%
"Aug 21, 1991",13.0508,13.046,13.1401,12.7046,2.13%
"Aug 22, 1991",13.1315,13.1267,13.1874,13.0225,0.62%
"Aug 23, 1991",13.036,13.0293,13.155,12.9723,-0.73%
"Aug 26, 1991",13.0467,13.0412,13.0607,12.9994,0.08%
"Aug 27, 1991",13.0434,13.0387,13.0724,13.0125,-0.03%
"Aug 28, 1991",13.1215,13.1168,13.1424,12.9782,0.60%
"Aug 29, 1991",13.0717,13.067,13.1765,13.0379,-0.38%
"Aug 30, 1991",13.0442,13.0395,13.1321,12.9976,-0.21%
"Sep 02, 1991",13.0683,13.0632,13.0949,13.0363,0.18%
"Sep 03, 1991",13.1586,13.155,13.1602,13.0665,0.69%
"Sep 04, 1991",13.1515,13.1468,13.1941,13.1291,-0.05%
"Sep 05, 1991",13.1395,13.1348,13.1681,13.1146,-0.09%
"Sep 06, 1991",13.3366,13.331,13.3382,13.1196,1.50%
"Sep 09, 1991",13.4323,13.4276,13.464,13.3166,0.72%
"Sep 10, 1991",13.4066,13.401,13.4813,13.3808,-0.19%
"Sep 11, 1991",13.4396,13.436,13.4435,13.3423,0.25%
"Sep 12, 1991",13.413,13.4083,13.4796,13.3892,-0.20%
"Sep 13, 1991",13.4158,13.4111,13.4655,13.3468,0.02%
"Sep 16, 1991",13.4652,13.4595,13.4968,13.3778,0.37%
